fraud,auto_year,num_insurers_past_5_years,policy_state_or,collision_type_side,num_witnesses,collision_type_na,total_claim_amount,driver_relationship_self,injury_claim,incident_month,driver_relationship_child,incident_dow,incident_type_breakin,num_injuries,policy_deductable,num_claims_past_year,authorities_contacted_ambulance,driver_relationship_spouse,collision_type_front,incident_severity,incident_day,incident_type_collision,incident_type_theft,policy_state_wa,months_as_customer,driver_relationship_na,policy_liability,police_report_available,customer_gender_male,num_vehicles_involved,vehicle_claim,policy_state_ca,policy_state_id,policy_state_az,policy_annual_premium,customer_gender_female,incident_hour,authorities_contacted_police,authorities_contacted_none,collision_type_rear,authorities_contacted_fire,policy_state_nv,customer_age,customer_education,driver_relationship_other
0,2013,3,0,0,0,0,11000.0,1,0.0,2,0,5,0,0,750,0,0,0,0,0,12,1,0,0,33,0,0,0,0,2,11000.0,0,0,0,2634,1,17,0,0,0,0,0,38,3,0
0,2018,1,0,0,1,0,66668.84558081687,1,30000.0,7,0,5,0,2,750,0,0,0,1,2,28,1,0,0,188,0,0,1,0,3,36668.84558081686,0,0,0,2688,1,14,1,0,0,0,0,63,3,0
0,2018,3,0,0,0,0,25041.190522807923,1,0.0,5,0,0,0,0,750,0,0,0,0,1,19,1,0,1,33,0,1,0,0,1,25041.190522807923,0,0,0,2954,1,11,0,0,0,0,0,36,3,0
0,2016,1,0,0,1,0,14000.0,1,0.0,3,0,3,0,0,750,0,0,0,0,0,24,1,0,0,116,0,0,0,0,2,14000.0,0,0,0,2618,1,19,0,1,0,0,0,58,3,0
0,2015,1,0,0,1,0,12000.0,0,0.0,2,0,4,0,0,750,0,0,0,0,0,9,0,0,0,70,0,0,0,0,1,12000.0,1,0,0,2698,1,7,0,1,0,0,0,71,3,0
0,2018,1,0,0,0,0,15000.0,1,0.0,9,0,3,0,0,750,0,0,0,0,0,12,1,0,0,73,0,2,0,0,2,15000.0,1,0,0,2963,1,7,0,0,0,0,0,30,3,0
0,2014,1,0,0,1,0,54000.0,1,24852.59068675123,1,0,3,0,1,750,0,0,0,1,2,17,1,0,0,78,0,1,0,0,2,29147.40931324877,1,0,0,3000,1,12,0,0,0,0,0,63,2,0
0,2011,2,0,0,0,0,32726.58683767135,1,11500.0,10,0,4,0,3,750,0,0,0,1,1,7,1,0,0,39,0,1,0,0,2,21226.58683767135,0,0,0,2872,1,6,0,0,0,0,0,23,1,0
0,2015,1,0,0,0,1,5500.0,0,0.0,10,0,4,1,0,750,0,0,0,0,0,18,0,0,0,26,1,1,0,0,1,5500.0,1,0,0,3000,1,19,0,1,0,0,0,29,3,0
0,2016,1,0,0,0,0,14500.0,0,0.0,11,0,3,0,0,750,0,0,0,0,0,27,0,0,0,52,0,2,0,0,1,14500.0,0,0,0,3000,1,14,0,0,0,0,0,52,3,0
0,2012,2,0,0,0,0,21160.545366147755,0,12580.272683073877,6,0,4,0,1,750,0,0,1,1,1,6,1,0,0,19,0,1,0,0,2,8580.272683073877,0,0,0,3000,1,16,1,0,0,0,0,34,3,0
0,2014,1,0,0,0,0,42819.26297383204,0,7000.0,1,0,2,0,1,750,1,0,0,0,2,13,1,0,0,176,0,0,0,0,2,35819.26297383204,1,0,0,3000,1,7,0,0,0,0,0,61,3,0
0,2018,1,1,0,2,0,48102.40560203721,0,8602.405602037206,4,0,1,0,1,750,0,0,0,1,2,17,1,0,0,124,0,2,1,0,2,39500.0,0,0,0,3000,1,14,1,0,0,0,0,54,1,0
0,2014,2,0,0,1,0,34774.21520234867,0,0.0,6,0,4,0,0,750,0,0,0,0,2,12,1,0,0,50,0,0,0,0,2,34774.21520234867,0,0,0,3000,1,4,0,0,1,0,0,66,3,0
0,2016,1,0,0,0,0,12500.0,0,0.0,7,0,4,0,0,750,0,0,0,0,0,16,1,0,1,187,0,1,0,0,2,12500.0,0,0,0,3000,1,11,0,0,0,0,0,51,1,0
0,2016,2,0,0,1,0,25500.0,1,13000.0,9,0,3,0,1,750,0,0,0,0,1,16,1,0,0,39,0,1,0,0,2,12500.0,1,0,0,3000,1,13,0,0,0,0,0,32,3,0
0,2013,2,0,0,2,0,13500.0,1,0.0,10,0,4,0,0,750,0,0,0,0,0,20,1,0,0,12,0,0,1,0,3,13500.0,1,0,0,3000,1,6,1,0,0,0,0,23,3,0
0,2007,1,0,0,0,0,1000.0,0,0.0,11,0,0,0,0,750,0,0,0,0,0,15,1,0,0,139,0,1,0,0,1,1000.0,0,0,0,3000,1,10,0,0,0,0,0,58,1,0
0,2020,1,0,0,1,0,23500.0,0,0.0,10,0,4,0,0,750,0,0,0,0,1,12,0,0,0,49,0,0,0,0,2,23500.0,1,0,0,3000,1,11,1,0,0,0,0,29,3,0
0,2013,1,0,0,1,0,6500.0,0,0.0,1,0,2,0,0,750,0,0,0,0,0,23,1,0,0,78,0,0,0,0,3,6500.0,1,0,0,3000,1,20,0,0,0,0,0,44,2,0
0,2010,1,0,0,2,0,9000.0,1,0.0,8,0,2,0,0,750,0,0,0,1,1,10,1,0,0,92,0,2,0,0,2,9000.0,1,0,0,2965,1,17,1,0,0,0,0,45,1,0
0,2006,1,0,0,0,0,1000.0,1,0.0,4,0,2,0,0,750,0,0,0,0,0,17,1,0,0,53,0,0,0,0,1,1000.0,0,0,0,2905,1,10,0,1,1,0,0,35,3,0
0,2014,1,0,0,3,0,57796.53737475946,1,25432.179124919818,11,0,0,0,2,750,0,0,0,1,2,3,1,0,0,166,0,1,1,0,6,32364.358249839635,0,0,0,2543,1,20,1,0,0,0,0,63,1,0
0,2015,1,0,0,1,0,38736.60495334578,1,10000.0,9,0,1,0,2,750,0,0,0,1,2,18,1,0,0,154,0,1,1,0,3,28736.604953345777,1,0,0,3000,1,15,1,0,0,0,0,45,3,0
0,2017,1,0,0,2,0,12000.0,0,0.0,6,1,1,0,0,750,0,0,0,0,0,24,1,0,0,104,0,1,0,0,2,12000.0,1,0,0,2654,1,10,0,0,0,0,0,34,1,0
0,2019,1,0,0,0,0,50221.71172644532,1,15000.0,8,0,0,0,1,750,0,0,0,0,2,25,1,0,0,188,0,0,1,0,2,35221.71172644532,1,0,0,3000,1,4,1,0,0,0,0,47,3,0
0,2013,1,0,0,0,0,12000.0,0,0.0,9,0,2,0,0,750,0,0,0,0,0,11,0,0,0,100,0,0,0,0,1,12000.0,0,0,0,3000,1,8,1,0,0,0,0,39,2,0
0,2017,4,0,0,3,0,47888.29842639587,1,15388.298426395872,7,0,5,0,1,750,0,0,0,0,2,20,1,0,0,30,0,0,1,0,3,32500.0,0,0,0,3000,1,8,1,0,0,0,0,27,1,0
0,2016,4,0,0,0,0,13000.0,1,0.0,5,0,5,0,0,750,0,0,0,0,0,14,1,0,0,14,0,1,0,0,1,13000.0,0,0,0,2865,1,16,0,1,0,0,0,44,1,0
0,2017,1,0,0,0,0,17500.0,0,0.0,11,0,3,0,0,750,0,0,0,1,0,10,1,0,0,85,0,0,0,0,1,17500.0,1,0,0,3000,1,4,0,1,0,0,0,40,3,0
0,2016,1,0,0,0,0,1000.0,0,0.0,6,0,5,0,0,750,0,0,0,1,0,12,1,0,0,73,0,2,0,0,2,1000.0,0,0,0,3000,1,8,0,0,0,0,0,42,2,0
0,2015,1,0,0,1,0,33939.33048244712,0,4000.0,8,0,4,0,2,750,0,0,0,0,2,12,1,0,0,60,0,1,1,0,3,29939.330482447123,0,0,0,2712,1,12,1,0,0,0,0,46,2,0
0,2014,1,0,0,2,0,13500.0,1,0.0,9,0,4,0,0,750,0,0,0,0,0,23,1,0,0,11,0,0,1,0,3,13500.0,0,0,0,3000,1,7,1,0,0,0,0,23,2,0
0,2018,1,0,0,1,0,42483.736910254374,1,2418.68455127187,5,0,6,0,0,750,0,0,0,0,2,25,1,0,0,6,0,1,0,0,1,40065.0523589825,0,0,0,3000,1,10,0,0,1,0,0,20,3,0
0,2018,1,0,0,1,0,54618.72822827647,0,14539.576076092157,6,0,1,0,1,750,0,0,0,1,2,12,1,0,0,151,0,0,0,0,2,40079.15215218431,1,0,0,3000,1,7,1,0,0,0,0,56,2,0
0,2016,1,0,0,1,0,45541.62578630185,0,15616.650314520739,8,0,2,0,1,750,0,0,0,0,2,13,1,0,0,54,0,0,1,0,3,29924.97547178111,1,0,0,2726,1,9,1,0,0,0,0,49,3,0
0,2016,2,0,1,0,0,13000.0,0,0.0,2,0,5,0,0,750,0,0,0,0,0,15,1,0,0,32,0,1,0,0,2,13000.0,0,0,0,2979,1,12,0,1,0,0,0,53,3,0
0,2018,1,0,0,2,0,53481.52235151255,1,15000.0,9,0,2,0,1,750,0,0,0,1,2,5,1,0,0,76,0,0,1,0,3,38481.52235151255,0,0,0,3000,1,13,1,0,0,0,0,44,3,0
0,2015,1,0,0,0,0,10000.0,0,0.0,9,0,1,0,0,750,0,0,0,1,0,6,1,0,0,75,0,2,0,0,2,10000.0,0,0,0,3000,1,9,0,0,0,0,0,49,1,0
0,2012,4,0,0,1,0,10500.0,0,0.0,8,0,0,0,0,750,0,0,0,0,1,2,1,0,0,6,0,1,0,0,2,10500.0,0,0,0,3000,1,6,1,0,0,0,0,40,1,0
0,2015,1,0,0,2,0,57842.78264361448,1,25342.782643614486,9,0,0,0,2,750,0,0,0,1,2,5,1,0,0,143,0,1,0,0,5,32500.0,0,0,0,2691,1,17,1,0,0,0,0,53,2,0
0,2012,1,0,0,1,0,10493.92936785188,1,7918.1646306032235,5,0,4,0,1,750,0,0,0,1,0,16,1,0,0,163,0,0,0,0,2,2575.7647372486567,1,0,0,3000,1,16,0,1,0,0,0,54,2,0
0,2017,1,0,0,0,0,14000.0,0,0.0,4,0,2,0,0,750,0,0,0,0,1,3,0,0,0,55,0,2,0,0,1,14000.0,0,0,0,3000,1,9,0,0,0,0,0,54,1,0
0,2016,1,0,0,2,0,13500.0,1,0.0,6,0,3,0,0,750,0,0,0,1,0,10,1,0,0,118,0,0,0,0,2,13500.0,0,0,0,2600,1,13,0,0,0,0,0,48,3,0
0,2016,1,0,0,0,0,17000.0,0,0.0,3,0,5,0,0,750,0,0,0,0,0,28,1,0,0,90,0,0,0,0,1,17000.0,0,0,0,3000,1,9,0,0,1,0,0,42,1,0
0,2015,2,0,0,1,0,13500.0,0,0.0,11,0,5,0,0,750,0,0,0,0,1,19,0,0,0,13,0,0,0,0,2,13500.0,1,0,0,3000,1,12,1,0,0,0,0,27,3,0
0,2007,1,0,0,1,1,3634.496702217549,0,0.0,1,0,1,0,0,750,1,0,0,0,0,11,0,0,0,116,1,0,0,0,1,3634.496702217549,1,0,0,3000,1,16,0,0,0,0,0,56,2,0
0,2016,1,0,0,2,0,31398.779550318595,1,0.0,5,0,5,0,0,750,0,0,0,0,2,15,1,0,0,202,0,1,0,0,2,31398.779550318595,0,0,0,2680,1,6,1,0,0,0,0,42,3,0
0,2019,1,0,0,0,0,46344.81902053821,1,25000.0,8,0,1,0,1,750,0,0,0,0,1,18,1,0,0,130,0,1,0,0,2,21344.819020538212,1,0,0,3000,1,13,1,0,0,0,0,47,1,0
0,2019,1,0,0,2,0,25500.0,0,0.0,5,0,1,0,0,750,0,0,0,0,1,13,1,0,0,65,0,0,1,0,2,25500.0,0,0,0,2891,1,11,1,0,0,0,0,55,2,0
0,2019,2,0,0,0,0,14500.0,0,0.0,8,0,0,0,0,750,0,0,0,0,0,19,0,0,0,25,0,1,1,0,1,14500.0,0,0,0,3000,1,10,1,0,0,0,0,41,3,0
0,2017,2,0,0,0,0,11000.0,0,0.0,11,0,3,0,0,750,0,0,0,0,0,6,1,0,0,42,0,1,0,0,2,11000.0,0,0,0,3000,1,5,0,0,0,0,0,29,3,0
0,2018,1,0,0,0,0,13000.0,1,0.0,4,0,3,0,0,750,0,0,0,0,0,18,1,0,0,66,0,1,0,0,1,13000.0,0,0,0,2808,1,12,0,0,0,0,0,36,3,0
0,2018,2,0,0,1,0,11500.0,1,0.0,9,0,0,0,0,750,0,0,0,1,0,11,1,0,0,87,0,1,0,0,1,11500.0,0,0,0,2800,1,6,0,1,0,0,0,48,3,0
0,2015,1,0,0,1,0,10000.0,0,0.0,2,0,1,0,0,750,0,0,0,0,1,24,0,0,0,28,0,1,0,0,2,10000.0,0,0,0,3000,1,8,1,0,0,0,0,34,1,0
0,2019,1,0,0,2,0,24500.0,0,0.0,5,0,1,0,0,750,0,0,0,0,1,18,0,0,0,5,0,0,0,0,2,24500.0,1,0,0,3000,1,15,1,0,0,0,0,21,2,0
0,2016,1,0,0,1,0,13000.0,1,0.0,9,0,2,0,0,750,0,0,0,0,0,16,1,0,0,304,0,2,0,0,2,13000.0,0,0,0,2815,1,8,0,0,0,0,0,60,4,0
0,2014,1,0,0,0,0,14500.0,0,0.0,5,0,3,0,0,750,0,0,0,0,0,3,0,0,0,55,0,1,1,0,1,14500.0,0,0,0,3000,1,13,1,0,0,0,0,28,3,0
0,2012,2,0,0,0,0,5500.0,0,0.0,10,0,3,0,0,750,0,0,0,0,0,3,0,0,0,49,0,1,0,0,1,5500.0,1,0,0,3000,1,18,0,0,0,0,0,25,3,0
0,2015,1,0,0,0,0,41960.381174651644,0,11519.809412674178,2,0,3,0,1,750,0,0,0,1,2,8,1,0,0,65,0,0,0,0,2,30440.571761977466,1,0,0,3000,1,15,0,0,0,0,0,31,2,0
0,2010,1,0,1,0,0,29500.0,1,10961.013894515658,5,0,2,0,3,750,0,0,0,0,2,18,1,0,0,91,0,1,1,0,2,18538.986105484342,0,0,0,2851,1,16,1,0,0,0,0,44,3,0
0,2017,1,0,0,0,0,10500.0,1,0.0,1,0,3,0,0,750,0,0,0,0,0,17,1,0,0,141,0,0,0,0,1,10500.0,1,0,0,3000,1,14,0,0,0,0,0,46,3,0
0,2015,1,0,0,0,0,6000.0,0,0.0,8,0,3,0,0,750,0,0,0,0,0,21,1,0,0,102,0,1,0,0,2,6000.0,0,0,0,3000,1,10,0,1,0,0,0,61,3,0
0,2013,1,0,0,0,0,25500.0,1,14973.325186534294,12,0,0,0,1,750,0,0,0,0,1,8,1,0,0,108,0,0,0,0,1,10526.674813465706,1,0,0,3000,1,9,0,0,0,0,0,30,3,0
0,2014,1,0,0,0,0,10500.0,0,0.0,7,0,0,0,0,750,0,0,0,0,0,25,0,0,0,121,0,0,0,0,1,10500.0,0,0,0,2578,1,16,1,0,0,0,0,50,3,0
0,2012,1,0,0,0,0,10000.0,0,0.0,7,0,3,0,0,750,0,0,0,0,0,11,1,0,0,88,0,1,0,0,1,10000.0,0,0,0,3000,1,10,1,0,0,0,0,48,2,0
0,2019,2,0,0,0,0,18000.0,0,0.0,1,0,3,0,0,750,0,0,0,0,1,21,0,0,0,25,0,1,0,0,1,18000.0,0,0,1,3000,1,15,1,0,0,0,0,28,3,0
0,2011,2,0,0,1,0,19851.232485272052,0,11553.697455816156,3,0,2,0,1,750,0,0,0,1,1,6,1,0,0,97,0,1,0,0,2,8297.535029455896,0,0,0,3000,1,12,1,0,0,0,0,38,3,0
0,2017,3,0,1,0,0,25720.175658256543,0,8160.526974769629,6,0,2,0,2,750,0,0,0,0,1,23,1,0,0,36,0,0,0,0,2,17559.648683486914,1,0,0,3000,1,13,1,0,0,0,0,23,2,0
0,2017,1,0,0,0,0,11000.0,0,0.0,4,0,4,0,0,750,0,0,0,0,0,6,0,0,0,91,0,0,0,0,1,11000.0,0,0,0,3000,1,16,0,0,0,0,0,47,2,0
0,2017,3,0,0,0,0,16500.0,0,0.0,9,0,1,0,0,750,0,0,0,0,0,16,0,0,0,36,0,0,0,0,1,16500.0,0,0,0,3000,1,9,0,0,0,0,0,25,1,0
0,2010,1,0,0,0,0,7500.0,0,0.0,2,0,1,0,0,750,0,0,0,0,0,8,1,0,0,114,0,0,0,0,2,7500.0,1,0,0,2550,1,7,0,0,0,0,0,36,1,0
0,2005,1,0,0,1,0,4000.0,1,0.0,2,0,1,0,0,750,0,0,0,0,0,5,1,0,0,92,0,1,1,0,3,4000.0,0,0,0,2954,1,11,1,0,0,0,0,43,2,0
0,2018,1,0,0,0,0,11000.0,1,0.0,8,0,4,0,0,750,0,0,0,0,0,8,1,0,0,10,0,1,0,0,1,11000.0,0,0,0,3000,1,10,0,1,0,0,0,55,3,0
0,2016,1,0,0,3,0,25500.0,1,0.0,7,0,0,0,0,750,0,0,0,1,1,15,1,0,0,34,0,1,1,0,2,25500.0,1,0,0,2996,1,9,1,0,0,0,0,28,3,0
0,2017,1,0,0,1,0,57117.86774573253,0,20196.446242887552,4,0,2,0,1,750,0,0,0,0,2,15,1,0,0,120,0,1,1,0,3,36921.421502844976,0,0,0,2815,1,15,1,0,0,0,0,41,1,0
0,2018,1,0,0,1,0,14000.0,1,0.0,6,0,0,0,0,750,0,0,0,0,0,22,1,0,0,112,0,0,0,0,2,14000.0,0,0,0,3000,1,15,0,0,0,0,0,67,3,0
0,2018,1,0,0,0,0,5000.0,0,0.0,9,0,6,0,0,750,0,0,0,1,0,8,1,0,0,102,0,0,0,0,1,5000.0,0,0,0,2826,1,10,0,1,0,0,0,35,3,0
0,2016,3,0,0,0,0,16000.0,1,0.0,5,0,3,0,0,750,0,0,0,0,1,13,1,0,0,36,0,1,0,0,2,16000.0,0,0,0,3000,1,10,1,0,0,0,0,32,3,0
0,2016,1,0,0,0,0,16500.0,1,0.0,3,0,3,0,0,750,0,0,0,0,0,26,1,0,0,270,0,2,0,0,2,16500.0,0,0,0,3000,1,11,0,1,0,0,0,61,3,0
0,2020,1,0,1,2,0,48400.293349554544,1,6500.0,4,0,0,0,1,750,0,0,0,0,2,25,1,0,0,154,0,1,0,0,2,41900.293349554544,0,0,0,2910,1,16,0,0,0,0,0,53,2,0
0,2012,2,0,0,0,0,8500.0,0,0.0,12,0,4,0,0,750,0,0,0,0,0,10,0,0,0,26,0,0,0,0,1,8500.0,0,0,0,2660,1,16,0,0,0,0,0,21,1,0
0,2014,1,0,0,2,0,68834.96516451814,0,38918.706455647676,8,0,4,0,2,750,0,0,0,1,2,14,1,0,0,134,0,1,1,0,3,29916.258708870464,0,0,0,2949,1,15,1,0,0,0,0,48,1,0
0,2018,1,0,0,0,0,41104.5678403344,1,0.0,1,0,3,0,0,750,0,0,0,0,2,22,1,0,0,121,0,0,0,0,2,41104.5678403344,0,0,1,3000,1,9,0,0,0,0,0,60,3,0
0,2016,1,0,1,0,0,15500.0,1,0.0,8,0,3,0,0,750,0,0,0,0,0,8,1,0,0,71,0,0,0,0,2,15500.0,1,0,0,3000,1,14,0,0,0,0,0,29,2,0
0,2017,1,0,0,0,0,42353.23786324345,1,3940.2864102696485,8,0,2,0,1,750,0,0,0,0,2,24,1,0,0,104,0,1,1,0,3,38412.9514529738,0,0,0,2929,1,16,1,0,1,0,0,41,1,0
0,2019,1,0,0,2,0,43500.0,1,20984.20692758718,5,0,4,0,2,753,0,0,0,1,1,8,1,0,0,121,0,1,1,0,3,22515.79307241282,0,0,0,2982,1,19,1,0,0,0,0,43,2,0
0,2012,1,0,0,0,0,9500.0,0,0.0,11,0,3,0,0,750,0,0,0,1,0,12,1,0,0,170,0,1,0,0,2,9500.0,1,0,0,3000,1,11,0,0,0,0,0,43,3,0
0,2014,1,0,0,0,0,43577.95692547721,1,11129.92820912868,9,0,3,0,1,750,0,0,0,0,2,10,1,0,0,86,0,0,1,0,3,32448.028716348526,0,0,0,2857,1,17,1,0,1,0,0,59,3,0
0,2018,1,0,0,1,0,68688.0554970484,0,30000.0,4,0,2,0,1,750,0,0,0,1,2,17,1,0,0,54,0,2,0,0,2,38688.05549704839,0,0,0,3000,1,8,0,0,0,0,0,23,2,0
0,2015,1,0,0,2,0,9500.0,1,0.0,8,0,4,0,0,750,0,0,0,0,0,14,1,0,0,176,0,0,0,0,2,9500.0,1,0,0,2835,1,6,0,0,0,0,0,53,3,0
0,2015,1,0,0,0,0,14500.0,0,0.0,1,0,1,0,0,750,0,0,1,0,0,20,1,0,0,30,0,1,0,0,2,14500.0,1,0,0,2837,1,10,0,0,0,0,0,52,4,0
0,2018,1,0,0,2,0,6000.0,1,0.0,9,0,3,0,0,750,0,0,0,0,0,18,1,0,0,125,0,1,0,0,2,6000.0,0,0,0,3000,1,11,0,1,0,0,0,47,3,0
0,2017,1,0,0,0,0,41198.27191693021,0,11900.864041534896,8,0,1,0,1,750,0,0,0,0,2,19,1,0,0,30,0,0,0,0,2,29297.40787539531,1,0,0,2879,1,13,0,0,0,0,0,43,2,0
0,2017,1,0,0,0,0,63518.350577628415,1,30000.0,8,0,2,0,1,750,0,0,0,0,2,11,1,0,0,183,0,2,1,0,2,33518.350577628415,0,0,0,3000,1,10,1,0,0,0,0,48,1,0
0,2017,3,0,0,0,0,16000.0,1,0.0,9,0,4,0,0,750,0,0,0,0,1,1,1,0,0,6,0,2,0,0,2,16000.0,0,0,0,2925,1,12,1,0,0,0,0,24,2,0
0,2017,1,0,0,0,0,14000.0,0,0.0,1,0,1,0,0,750,0,0,0,0,0,22,0,0,0,123,0,1,0,0,1,14000.0,1,0,0,2595,1,8,0,1,0,0,0,72,3,0
0,2016,1,0,0,0,0,63921.4916083329,0,50000.0,8,0,5,0,2,750,0,0,0,0,1,9,1,0,0,123,0,1,0,0,2,13921.4916083329,0,0,0,2792,1,22,1,0,0,0,0,68,1,0
0,2018,1,0,0,0,0,19500.0,0,0.0,8,0,2,0,0,750,0,0,0,0,1,15,1,0,0,59,0,1,0,0,2,19500.0,1,0,0,2877,1,16,1,0,0,0,0,36,1,0
0,2017,1,0,0,0,0,9000.0,0,0.0,9,0,3,0,0,750,0,0,0,0,0,7,0,0,0,68,0,0,0,0,1,9000.0,1,0,0,3000,1,10,0,0,0,0,0,36,2,0
0,2014,1,0,0,0,0,47821.52257322255,1,19047.6817154817,8,0,1,0,2,750,0,0,0,1,2,18,1,0,0,99,0,1,0,0,2,28773.840857740848,0,0,0,3000,1,10,0,0,0,0,0,46,3,0
0,2017,1,0,0,0,0,18000.0,1,0.0,3,0,2,0,0,750,0,0,0,0,0,17,1,0,0,77,0,0,0,0,2,18000.0,1,0,0,3000,1,12,0,0,0,0,0,43,2,0
0,2017,1,0,0,0,0,19500.0,0,0.0,5,0,4,0,0,750,0,0,0,0,1,3,0,0,0,218,0,0,0,0,1,19500.0,0,0,0,3000,1,5,1,0,0,0,0,47,1,0
0,2011,1,0,0,2,0,5500.0,1,0.0,8,0,2,0,0,750,0,0,0,0,0,3,1,0,0,84,0,1,0,0,2,5500.0,0,0,0,3000,1,11,0,0,0,0,0,33,3,0
0,2016,1,0,0,0,0,18500.0,1,0.0,10,0,3,0,0,750,0,0,0,0,0,14,1,0,0,79,0,2,0,0,2,18500.0,0,0,0,3000,1,13,1,0,0,0,0,28,1,0
0,2019,1,0,0,1,0,12500.0,0,469.8239580047181,11,0,2,0,0,750,0,0,0,0,0,5,1,0,0,50,0,2,0,0,2,12030.176041995283,0,0,0,2700,1,7,0,0,0,0,0,57,3,0
0,2015,1,0,0,0,0,21500.0,1,0.0,5,0,5,0,0,750,0,0,0,1,0,25,1,0,0,41,0,1,0,0,1,21500.0,0,0,0,3000,1,18,0,0,0,0,0,23,1,0
0,2017,1,0,0,0,0,65782.04893949065,0,24361.821279547246,10,0,4,0,1,750,0,0,0,1,2,4,1,0,0,103,0,1,0,0,2,41420.227659943404,1,0,0,2915,1,15,1,0,0,0,0,55,3,0
0,2018,1,0,0,0,1,8500.0,0,0.0,7,0,0,1,0,750,0,0,0,0,0,9,0,0,0,9,1,0,0,0,1,8500.0,1,0,0,3000,1,10,0,0,0,0,0,39,2,0
0,2015,1,0,0,0,0,16500.0,0,0.0,3,0,1,0,0,750,0,0,0,0,0,21,1,0,0,220,0,1,0,0,2,16500.0,0,0,0,3000,1,19,0,0,0,0,0,53,1,0
0,2005,1,0,0,2,0,31987.932627909566,0,18608.606348813908,6,0,3,0,1,750,0,0,0,0,1,7,1,0,0,90,0,1,1,0,2,13379.326279095658,0,0,0,2512,1,8,1,0,0,0,0,35,2,0
0,2015,1,0,0,0,0,53326.20841645778,1,34310.17735348781,8,0,5,0,1,750,0,0,0,0,0,10,1,0,0,137,0,2,0,0,2,19016.03106296998,0,0,0,2801,1,9,0,0,0,0,0,35,1,0
0,2019,1,0,0,3,0,89591.05895784435,1,50364.2358313774,3,0,0,0,1,750,0,0,0,0,2,17,1,0,0,38,0,1,1,0,3,39226.82312646695,0,0,0,2945,1,4,1,0,0,0,0,48,2,0
0,2016,1,0,0,1,0,12000.0,0,0.0,9,0,5,0,0,750,0,0,0,0,0,1,0,0,0,158,0,2,0,0,1,12000.0,0,0,0,3000,1,8,0,0,0,0,0,59,1,0
0,2017,2,0,0,1,0,11000.0,0,0.0,10,0,4,0,0,750,0,0,0,0,0,4,1,0,0,28,0,1,0,0,2,11000.0,0,0,0,3000,1,5,0,0,0,0,0,43,4,0
0,2016,1,0,0,1,0,14000.0,1,0.0,6,0,2,0,0,750,0,0,0,0,0,10,1,0,0,92,0,0,0,0,2,14000.0,0,0,0,3000,1,14,0,0,0,0,0,46,1,0
0,2018,1,0,0,0,0,9000.0,0,0.0,1,0,1,0,0,750,0,0,0,0,0,22,0,0,0,127,0,0,0,0,1,9000.0,1,0,0,3000,1,14,0,0,0,0,0,47,2,0
0,2015,2,0,0,3,0,26719.201778272265,0,9719.201778272263,6,0,2,0,3,750,0,0,0,0,1,13,1,0,0,141,0,1,1,0,3,17000.0,0,0,0,3000,1,4,1,0,0,0,0,52,2,0
0,2015,1,0,0,0,0,5500.0,1,0.0,4,0,1,0,0,750,0,0,0,0,0,4,1,0,0,159,0,2,0,0,2,5500.0,0,0,0,3000,1,15,0,0,0,0,0,51,1,0
0,2016,1,0,0,0,0,59492.66783211348,1,25000.0,7,0,3,0,1,750,0,0,0,0,2,2,1,0,0,63,0,1,0,0,2,34492.66783211348,0,0,0,3000,1,14,1,0,0,0,0,35,3,0
0,2012,1,0,0,0,0,11000.0,0,0.0,2,0,3,0,0,750,0,0,0,0,0,22,1,0,0,80,0,1,0,0,1,11000.0,0,0,0,3000,1,7,0,0,0,0,0,33,3,0
0,2015,1,0,0,0,0,12000.0,1,0.0,10,0,3,0,0,750,0,0,0,0,0,20,1,0,0,156,0,1,0,0,2,12000.0,0,0,0,3000,1,6,0,0,0,0,0,52,2,0
0,2020,1,0,0,0,0,54800.45754907085,0,11400.228774535428,1,0,4,0,2,750,0,0,0,0,2,23,1,0,0,80,0,1,0,0,2,43400.228774535426,0,0,0,2970,1,6,0,0,0,0,0,46,2,0
0,2012,1,0,0,1,0,22000.0,1,0.0,3,0,2,0,0,750,0,0,0,1,2,18,1,0,0,72,0,0,0,0,2,22000.0,0,0,0,3000,1,6,0,0,0,0,0,37,3,0
0,2012,1,0,1,1,0,27963.900795510413,1,0.0,8,0,3,0,0,750,0,0,0,0,2,7,1,0,0,127,0,1,1,0,3,27963.900795510413,0,0,1,2989,1,17,1,0,0,0,0,60,3,0
0,2009,1,0,0,0,0,7000.0,1,0.0,3,0,4,0,0,750,0,0,0,0,0,25,1,0,0,107,0,0,0,0,1,7000.0,1,0,0,3000,1,14,0,1,0,0,0,34,3,0
0,2013,1,0,0,1,0,6500.0,0,0.0,3,0,3,0,0,750,0,0,0,1,0,15,1,0,0,37,0,2,0,0,1,6500.0,0,0,0,2962,1,16,0,0,0,0,0,25,4,0
0,2009,1,0,0,0,1,5000.0,0,0.0,6,0,1,1,0,750,0,0,0,0,0,20,0,0,0,194,1,1,0,0,1,5000.0,0,0,0,2919,1,20,1,0,0,0,0,58,1,0
0,2017,1,0,0,2,0,5500.0,1,0.0,6,0,0,0,0,750,0,0,0,0,0,2,1,0,0,147,0,1,0,0,2,5500.0,0,0,0,3000,1,8,0,0,1,0,0,33,1,0
